Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity,rule_anomaly,rule_name,rule_reason,rule_severity,explanation,likely_cause,recommended_fix
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010047,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,223.0,3055.0,213.0,531.0,43.0,240.0,45.0,,78.0,0.0,0.0,40.0,135.0,0.0,565.0,45.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,False,0.1752314960314939,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010055,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,1010.0,,242.0,0.0,69.0,12.0,,20.0,0.0,0.0,,18.0,0.0,211.0,18.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,False,0.1749548246983043,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010057,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,240.0,3702.0,217.0,909.0,112.0,431.0,70.0,0.0,115.0,0.0,0.0,67.0,254.0,0.0,700.0,44.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.174484548635931,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010073,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,274.0,4641.0,258.0,1130.0,87.0,631.0,84.0,,194.0,0.0,0.0,74.0,309.0,0.0,957.0,110.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,14.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,0.1743108818252601,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010074,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0010075,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070013,EPO,QHP,Catastrophic,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,170.0,,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,False,0.1749262160253864,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070041,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,555.0,14923.0,419.0,3291.0,65.0,1471.0,190.0,23.0,553.0,0.0,0.0,148.0,666.0,0.0,2940.0,350.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,54.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.1662290012318316,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070045,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,200.0,4169.0,197.0,1175.0,36.0,384.0,38.0,,39.0,0.0,0.0,143.0,398.0,0.0,905.0,139.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,False,0.173356805836345,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070047,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,78.0,2814.0,62.0,615.0,15.0,368.0,118.0,0.0,36.0,0.0,0.0,19.0,86.0,0.0,506.0,62.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1730470062665585,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070051,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,651.0,15221.0,523.0,3393.0,48.0,1476.0,206.0,30.0,471.0,0.0,0.0,149.0,737.0,0.0,2841.0,264.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,47.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.1651800931943881,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070055,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,23.0,753.0,12.0,295.0,,51.0,78.0,0.0,,0.0,0.0,,33.0,0.0,186.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,False,0.1738467590107497,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070057,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,24.0,1247.0,17.0,164.0,,90.0,,0.0,16.0,0.0,0.0,11.0,29.0,0.0,148.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,False,0.1726723211642331,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070073,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,421.0,8784.0,386.0,1947.0,95.0,966.0,76.0,17.0,243.0,0.0,0.0,74.0,679.0,0.0,1451.0,141.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,28.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.1706265754260059,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070074,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0070075,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080013,EPO,QHP,Catastrophic,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,77.0,1481.0,35.0,335.0,11.0,85.0,,,22.0,0.0,0.0,,110.0,0.0,296.0,17.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,False,0.1736767870210664,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080041,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,4282.0,103980.0,3483.0,24075.0,664.0,9932.0,1436.0,263.0,2828.0,0.0,0.0,1867.0,4652.0,,19355.0,2471.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,336.0,43.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,0.0894793750300596,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080045,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,370.0,10539.0,215.0,2371.0,58.0,1090.0,110.0,,223.0,0.0,0.0,175.0,345.0,0.0,2182.0,232.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,14.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,0.1697732314714213,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080047,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,723.0,11159.0,613.0,3000.0,170.0,1239.0,192.0,,343.0,0.0,0.0,255.0,864.0,0.0,2692.0,298.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,17.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,0.1642143150495847,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080051,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,2126.0,69018.0,1572.0,16569.0,488.0,6242.0,1218.0,203.0,1927.0,0.0,0.0,1092.0,3272.0,,11367.0,1305.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,221.0,31.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,0.1161060612749727,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080055,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,88.0,3546.0,51.0,1022.0,,323.0,54.0,0.0,109.0,0.0,0.0,38.0,151.0,0.0,855.0,48.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1739956412541405,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080057,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,713.0,10319.0,648.0,2914.0,122.0,1178.0,313.0,,233.0,0.0,0.0,156.0,814.0,0.0,2411.0,229.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,12.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,0.1669916953822881,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080073,EPO,QHP,Bronze,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,1009.0,33368.0,760.0,7230.0,156.0,3029.0,550.0,,992.0,0.0,0.0,634.0,1563.0,0.0,5135.0,696.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,120.0,16.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,0.1523620308206041,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080074,EPO,QHP,Gold,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,MO,Medica Insurance Company,53461,No,No,53461MO0080075,EPO,QHP,Silver,https://www.medica.com/transparency-in-coverage,15692.0,406622.0,12444.0,95180.0,3028.0,39580.0,208.0,100.0,48.08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1783142346342758,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,AZ,"Blue Cross and Blue Shield of Arizona, Inc.",53901,No,No,53901AZ1420001,HMO,QHP,Gold,https://www.azblue.com/individuals-and-families/resources/aca-plan-information,82443.0,1522332.0,77924.0,233016.0,6117.0,183125.0,4769.0,1806.0,37.87,180.0,36.0,20.0,,457.0,,65.0,0.0,51.0,74.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53589&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,False,0.1570296997494629,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,AZ,"Blue Cross and Blue Shield of Arizona, Inc.",53901,No,No,53901AZ1420002,HMO,QHP,Gold,https://www.azblue.com/individuals-and-families/resources/aca-plan-information,82443.0,1522332.0,77924.0,233016.0,6117.0,183125.0,4769.0,1806.0,37.87,180.0,36.0,20.0,14.0,425.0,14.0,171.0,0.0,109.0,185.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53589&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1554883148428422,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,AZ,"Blue Cross and Blue Shield of Arizona, Inc.",53901,No,No,53901AZ1420003,HMO,QHP,Gold,https://www.azblue.com/individuals-and-families/resources/aca-plan-information,82443.0,1522332.0,77924.0,233016.0,6117.0,183125.0,4769.0,1806.0,37.87,180.0,36.0,20.0,0.0,76.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53589&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1548385928715053,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,AZ,"Blue Cross and Blue Shield of Arizona, Inc.",53901,No,No,53901AZ1420006,HMO,QHP,Gold,https://www.azblue.com/individuals-and-families/resources/aca-plan-information,82443.0,1522332.0,77924.0,233016.0,6117.0,183125.0,4769.0,1806.0,37.87,180.0,36.0,20.0,30.0,3004.0,30.0,297.0,0.0,337.0,323.0,30.0,,0.0,0.0,0.0,,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53589&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,False,0.1562006001791259,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,AZ,"Blue Cross and Blue Shield of Arizona, Inc.",53901,No,No,53901AZ1420007,HMO,QHP,Gold,https://www.azblue.com/individuals-and-families/resources/aca-plan-information,82443.0,1522332.0,77924.0,233016.0,6117.0,183125.0,4769.0,1806.0,37.87,180.0,36.0,20.0,11.0,620.0,11.0,128.0,,36.0,139.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=53589&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,0.1560966926971718,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
